url,comments,duration,languages,views,Beautiful,Confusing,Courageous,Fascinating,Funny,Informative,Ingenious,Inspiring,Jaw.dropping,Longwinded,Obnoxious,OK,Persuasive,Unconvincing,label
"https://www.ted.com/talks/erica_frenkel_the_universal_anesthesia_machine
",63,683,27,318110,12,2,12,42,2,105,130,83,10,7,3,27,44,15,1
"https://www.ted.com/talks/erik_brynjolfsson_the_key_to_growth_race_em_with_em_the_machines
",235,716,27,1200139,10,6,38,111,10,211,28,195,19,6,8,62,165,49,1
"https://www.ted.com/talks/erik_hersman_on_reporting_crisis_via_texting
",33,236,32,403555,2,7,22,36,0,96,79,44,7,0,0,60,28,17,1
"https://www.ted.com/talks/erik_johansson_impossible_photography
",111,381,44,3680820,334,11,21,473,75,178,387,449,149,44,26,176,31,43,11
"https://www.ted.com/talks/erik_schlangen_a_self_healing_asphalt
",122,410,32,984382,4,4,4,108,10,176,238,31,20,1,4,42,46,12,1
"https://www.ted.com/talks/erika_gregory_the_world_doesn_t_need_more_nuclear_weapons
",92,899,18,899560,14,3,50,29,4,119,9,148,22,8,8,13,125,27,1
"https://www.ted.com/talks/erin_mckean_redefines_the_dictionary
",151,950,32,1013063,195,31,45,518,965,557,243,343,41,83,40,104,206,51,10
"https://www.ted.com/talks/esther_perel_rethinking_infidelity_a_talk_for_anyone_who_has_ever_loved
",370,1291,32,8218896,426,33,761,2199,310,2479,359,1760,361,40,21,141,877,62,10
"https://www.ted.com/talks/esther_perel_the_secret_to_desire_in_a_long_term_relationship
",473,1150,35,10524043,588,63,389,2146,1068,2253,438,2008,270,73,37,174,1205,73,10
"https://www.ted.com/talks/ethan_zuckerman
",141,1185,26,694714,14,6,50,204,44,367,60,371,20,21,16,71,301,20,1
"https://www.ted.com/talks/ethel_performs_blue_room
",27,214,0,384641,216,10,6,48,3,0,8,54,19,14,10,57,8,24,10
"https://www.ted.com/talks/eva_vertes_looks_to_the_future_of_medicine
",213,1129,26,1030267,68,30,171,356,13,277,279,377,152,84,58,75,93,38,1
"https://www.ted.com/talks/evan_williams_on_listening_to_twitter_users
",127,480,32,1134737,15,6,7,147,25,262,73,118,14,27,17,197,36,56,11
"https://www.ted.com/talks/eve_ensler
",300,778,37,1349669,498,122,769,158,10,56,41,828,246,119,204,79,90,127,10
"https://www.ted.com/talks/eve_ensler_embrace_your_inner_girl
",472,1194,27,1224278,434,24,549,160,44,111,66,870,152,32,111,31,192,71,10
"https://www.ted.com/talks/eve_ensler_on_happiness_in_body_and_soul
",117,1225,23,1131864,342,13,654,144,109,154,44,789,97,31,43,26,97,27,10
"https://www.ted.com/talks/eve_ensler_on_security
",97,825,27,1074170,123,18,293,101,11,100,30,431,54,49,27,40,151,50,11
"https://www.ted.com/talks/evgeny_morozov_is_the_internet_what_orwell_feared
",110,713,29,430276,0,31,48,55,15,163,19,30,14,28,17,62,114,115,1
"https://www.ted.com/talks/eythor_bender_demos_human_exoskeletons
",226,383,33,1370710,98,15,101,294,11,163,381,508,278,15,44,90,54,73,1
"https://www.ted.com/talks/fabian_hemmert_the_shape_shifting_future_of_the_mobile_phone
",159,255,35,875821,47,10,32,203,183,148,343,207,54,6,18,132,62,177,10
"https://www.ted.com/talks/fahad_al_attiya_a_country_with_no_water
",103,526,37,1412688,30,8,43,73,12,264,32,116,8,35,15,78,55,51,1
"https://www.ted.com/talks/faith_jegede_what_i_ve_learned_from_my_autistic_brothers
",169,320,38,1123786,480,5,250,91,15,110,18,615,38,9,13,75,100,32,10
"https://www.ted.com/talks/fawn_qiu_easy_diy_projects_for_kid_engineers
",18,423,33,1047389,47,6,42,116,255,173,292,351,22,6,0,30,70,4,1
"https://www.ted.com/talks/fei_fei_li_how_we_re_teaching_computers_to_understand_pictures
",185,1078,26,2005189,152,11,23,429,41,465,215,572,87,19,10,205,42,17,1
"https://www.ted.com/talks/fiorenzo_omenetto_silk_the_ancient_material_of_the_future
",94,580,32,747979,37,15,3,468,8,336,581,216,311,7,7,24,87,9,1
"https://www.ted.com/talks/franco_sacchi_on_nollywood
",36,1054,19,223082,19,7,15,48,6,86,9,95,15,21,3,28,18,10,11
"https://www.ted.com/talks/francoise_mouly_the_stories_behind_the_new_yorker_s_iconic_covers
",3,509,12,839040,12,0,1,8,10,32,6,13,2,1,1,1,9,1,10
"https://www.ted.com/talks/frank_gehry_as_a_young_rebel
",9,2678,19,620806,19,11,9,31,40,32,16,41,10,76,9,35,10,7,1
"https://www.ted.com/talks/frank_gehry_asks_then_what
",39,1320,23,959382,49,30,14,68,100,90,23,127,12,161,36,139,8,45,10
"https://www.ted.com/talks/fred_jansen_how_to_land_on_a_comet
",46,1067,26,1083424,82,8,32,264,28,142,80,153,78,2,0,21,2,6,1
"https://www.ted.com/talks/frederic_kaplan_how_i_built_an_information_time_machine
",77,620,25,1187105,23,11,16,97,2,100,95,57,25,19,1,50,16,32,1
"https://www.ted.com/talks/freeman_dyson_says_let_s_look_for_life_in_the_outer_solar_system
",87,1151,24,895199,50,23,52,252,82,109,115,221,38,83,18,70,46,112,1
"https://www.ted.com/talks/freeman_hrabowski_4_pillars_of_college_success_in_science
",102,910,28,911601,43,5,58,63,9,150,25,410,21,15,18,39,147,27,1
"https://www.ted.com/talks/garik_israelian_what_s_inside_a_star
",70,952,23,593547,22,20,13,247,9,240,70,79,68,28,3,28,66,12,1
"https://www.ted.com/talks/garrett_lisi_on_his_theory_of_everything
",278,1286,24,1491698,597,376,96,879,68,381,295,321,297,85,21,103,90,52,1
"https://www.ted.com/talks/garry_kasparov_don_t_fear_intelligent_machines_work_with_them
",35,920,20,1079698,68,2,57,120,29,88,44,258,11,8,4,26,103,9,1
"https://www.ted.com/talks/gary_flake_is_pivot_a_turning_point_for_web_exploration
",112,385,24,654080,37,11,9,232,0,229,271,120,141,2,4,50,69,67,1
"https://www.ted.com/talks/gary_kovacs_tracking_the_trackers
",257,399,32,2098639,24,24,256,492,21,1513,132,311,910,31,26,113,745,44,1
"https://www.ted.com/talks/gary_lauder_s_new_traffic_sign_take_turns
",210,266,31,575346,5,16,8,52,165,205,216,71,19,4,8,59,215,63,10
"https://www.ted.com/talks/gary_wolf_the_quantified_self
",141,310,33,865560,2,37,1,108,9,281,45,65,15,29,38,225,43,175,1
"https://www.ted.com/talks/ge_wang_the_diy_orchestra_of_the_future
",70,1056,17,1172298,209,8,5,211,48,95,163,254,24,11,5,46,7,8,1
"https://www.ted.com/talks/geoff_mulgan_a_short_intro_to_the_studio_school
",155,376,37,667985,15,3,66,119,1,187,143,308,24,2,2,59,190,20,10
"https://www.ted.com/talks/geoff_mulgan_post_crash_investing_in_a_better_world_1
",91,1080,19,308233,6,21,24,26,2,58,11,123,5,94,18,43,98,74,11
"https://www.ted.com/talks/george_dyson_at_the_birth_of_the_computer
",85,1038,24,838799,38,31,10,319,131,411,41,100,55,41,8,67,10,28,1
"https://www.ted.com/talks/george_dyson_on_project_orion
",53,518,24,785872,14,5,63,206,202,196,36,24,79,21,7,50,8,19,1
"https://www.ted.com/talks/george_smoot_on_the_design_of_the_universe
",255,1140,27,1630525,325,112,14,663,13,486,129,178,364,98,19,126,65,39,11
"https://www.ted.com/talks/george_tulevski_the_next_step_in_nanotechnology
",58,575,26,1284067,17,18,20,146,17,272,85,59,32,21,4,61,31,19,1
"https://www.ted.com/talks/george_whitesides_a_lab_the_size_of_a_postage_stamp
",68,976,20,496827,11,9,24,120,16,144,313,107,50,20,11,33,74,10,1
"https://www.ted.com/talks/george_whitesides_toward_a_science_of_simplicity
",79,1115,22,619489,20,53,17,135,20,241,115,188,12,154,16,114,128,71,1
"https://www.ted.com/talks/georgette_mulheir_the_tragedy_of_orphanages
",69,641,29,803292,19,2,51,16,2,163,2,98,55,6,2,15,129,8,10
"https://www.ted.com/talks/gerard_ryle_how_the_panama_papers_journalists_broke_the_biggest_leak_in_history
",68,788,26,997650,17,4,280,132,13,232,51,165,78,0,2,17,18,2,1
"https://www.ted.com/talks/gever_tulley_on_5_dangerous_things_for_kids
",435,558,40,4364865,78,61,598,371,1210,960,422,1035,82,70,37,378,1414,238,1
"https://www.ted.com/talks/giles_duley_when_a_reporter_becomes_the_story
",43,711,0,144044,128,1,314,50,4,17,5,421,48,4,1,8,61,0,10
"https://www.ted.com/talks/golan_levin_on_software_as_art
",47,893,20,606311,95,53,7,65,13,21,56,43,16,89,57,89,0,80,1
"https://www.ted.com/talks/golan_levin_ted2009
",85,933,20,771144,84,20,10,223,253,63,210,137,40,22,14,75,12,32,1
"https://www.ted.com/talks/gordon_brown
",514,1003,27,811914,51,22,172,59,14,163,19,711,82,72,87,87,430,199,1
"https://www.ted.com/talks/grady_booch_don_t_fear_superintelligence
",270,620,23,1362265,48,12,65,136,62,219,47,251,12,12,10,22,89,99,1
"https://www.ted.com/talks/graham_hawkes_flies_through_the_ocean
",30,731,20,375491,45,14,17,98,11,66,78,53,24,41,85,64,17,34,1
"https://www.ted.com/talks/graham_hill_less_stuff_more_happiness
",371,349,47,3729820,125,31,134,355,91,559,350,1475,47,33,45,392,1061,194,10
"https://www.ted.com/talks/graham_hill_weekday_vegetarian
",650,345,49,2108816,47,18,109,115,138,455,242,780,29,30,88,438,975,204,10
"https://www.ted.com/talks/greg_asner_ecology_from_the_air
",177,830,28,692579,36,3,23,150,3,182,129,71,72,1,3,18,52,12,1
"https://www.ted.com/talks/greg_gage_how_to_control_someone_else_s_arm_with_your_brain
",174,352,36,4614317,112,20,115,1187,599,638,514,444,770,17,7,111,60,16,1
"https://www.ted.com/talks/gregoire_courtine_the_paralyzed_rat_that_walked
",156,863,27,926295,50,3,51,245,0,82,186,316,241,5,18,18,29,9,1
"https://www.ted.com/talks/gregory_heyworth_how_i_m_discovering_the_secrets_of_ancient_texts
",36,727,25,761052,42,2,12,246,1,241,72,115,30,11,4,30,20,0,11
"https://www.ted.com/talks/gregory_petsko_on_the_coming_neurological_epidemic
",63,227,37,909508,1,1,24,130,43,607,23,61,81,0,10,83,271,14,1
"https://www.ted.com/talks/gregory_stock_to_upgrade_is_human
",144,1071,19,497449,24,17,48,128,0,87,25,131,38,65,13,46,98,46,1
"https://www.ted.com/talks/guy_hoffman_robots_with_soul
",136,1058,28,2931366,123,4,24,630,239,113,388,327,150,10,1,44,65,21,1
"https://www.ted.com/talks/guy_philippe_goldstein_how_cyberattacks_threaten_real_world_peace
",88,564,31,471545,0,17,18,57,3,194,7,9,26,6,18,31,93,41,1
"https://www.ted.com/talks/hadyn_parry_re_engineering_mosquitos_to_fight_disease
",311,837,26,943968,15,8,12,156,9,234,267,68,31,4,3,30,66,10,1
"https://www.ted.com/talks/haley_van_dyck_how_a_start_up_in_the_white_house_is_changing_business_as_usual
",35,915,14,961158,32,9,46,46,18,149,27,171,17,11,22,23,45,14,1
"https://www.ted.com/talks/halla_tomasdottir_it_s_time_for_women_to_run_for_office
",90,1158,22,877915,77,7,233,63,63,65,6,335,20,5,6,23,86,12,10
"https://www.ted.com/talks/hanna_rosin_new_data_on_the_rise_of_women
",831,972,29,851862,27,43,77,179,40,375,16,240,59,63,359,97,170,286,10
"https://www.ted.com/talks/hannah_brencher_love_letters_to_strangers
",197,292,38,1909462,748,7,263,155,20,18,79,765,61,17,22,77,98,42,10
"https://www.ted.com/talks/hannah_fry_is_life_really_that_complex
",148,602,0,353350,32,40,6,194,29,263,118,47,10,25,17,98,108,77,10
"https://www.ted.com/talks/hans_rosling_and_the_magic_washing_machine
",268,555,46,2391977,195,25,122,506,869,692,457,826,124,21,19,84,750,26,10
"https://www.ted.com/talks/hans_rosling_asia_s_rise_how_and_when
",276,950,36,1738069,100,7,86,773,651,724,296,480,298,7,16,59,384,45,1
"https://www.ted.com/talks/hans_rosling_at_state
",122,1196,33,1471039,46,12,67,613,182,800,225,415,245,11,12,26,472,6,1
"https://www.ted.com/talks/hans_rosling_on_global_population_growth
",607,604,46,2934262,111,30,74,766,187,1167,339,679,156,18,22,134,866,88,10
"https://www.ted.com/talks/harald_haas_wireless_data_from_every_light_bulb
",375,771,37,2500389,85,25,40,719,8,455,1235,539,482,63,16,104,154,119,1
"https://www.ted.com/talks/harry_cliff_have_we_reached_the_end_of_physics
",167,837,26,2291444,70,26,23,389,25,529,42,119,100,11,11,57,69,26,1
"https://www.ted.com/talks/harsha_bhogle_the_rise_of_cricket_the_rise_of_india
",90,1019,20,567000,44,9,15,178,149,173,28,87,30,14,12,46,21,24,10
"https://www.ted.com/talks/harvey_fineberg_are_we_ready_for_neo_evolution
",328,1041,30,1021180,31,12,67,607,47,467,84,230,171,73,28,86,217,56,1
"https://www.ted.com/talks/heather_brooke_my_battle_to_expose_government_corruption
",127,1137,26,932024,19,6,369,62,3,223,14,219,52,20,15,36,185,21,10
"https://www.ted.com/talks/heather_knight_silicon_based_comedy
",114,364,30,757335,45,21,27,188,410,70,162,79,42,20,26,194,7,102,1
"https://www.ted.com/talks/hector_ruiz_on_connecting_the_world
",32,1197,18,315244,36,9,49,37,10,93,19,202,8,66,2,78,91,23,1
"https://www.ted.com/talks/helen_fisher_studies_the_brain_in_love
",229,956,33,4883112,639,55,50,1063,202,1157,144,499,92,154,35,347,253,131,11
"https://www.ted.com/talks/helen_fisher_technology_hasn_t_changed_love_here_s_why
",36,1145,25,1593458,86,10,22,208,79,297,51,92,27,18,4,124,77,31,1
"https://www.ted.com/talks/helen_fisher_tells_us_why_we_love_cheat
",556,1407,33,9260764,864,115,177,2106,780,2591,345,1083,207,245,111,394,1513,249,10
"https://www.ted.com/talks/henry_evans_and_chad_jenkins_meet_the_robots_for_humanity
",224,621,28,1203523,67,3,114,151,27,56,105,312,112,5,6,13,24,3,11
"https://www.ted.com/talks/henry_markram_supercomputing_the_brain_s_secrets
",343,890,28,1180127,89,58,26,540,6,368,187,180,318,47,27,80,73,129,1
"https://www.ted.com/talks/heribert_watzke_the_brain_in_your_gut
",266,914,29,1342475,14,56,5,317,171,502,85,107,26,68,12,141,101,113,1
"https://www.ted.com/talks/hetain_patel_who_am_i_think_again
",165,546,36,2663827,197,56,41,233,656,63,255,265,43,14,11,87,45,45,10
"https://www.ted.com/talks/his_holiness_the_karmapa_the_technology_of_the_heart
",215,1523,29,800001,194,33,53,61,8,55,13,292,16,107,41,72,40,80,10
"https://www.ted.com/talks/hod_lipson_builds_self_aware_robots
",242,378,28,1212346,31,42,27,448,33,278,297,173,106,25,11,60,20,64,1
"https://www.ted.com/talks/homaro_cantu_ben_roche_cooking_as_alchemy
",176,574,34,857205,19,26,34,275,68,89,349,129,171,10,38,36,30,51,10
"https://www.ted.com/talks/honor_harger_a_history_of_the_universe_in_sound
",85,676,32,909194,110,13,3,252,0,220,30,100,21,31,6,66,15,29,1
"https://www.ted.com/talks/how_much_does_a_video_weigh
",126,441,0,195899,26,26,7,170,124,214,69,85,8,17,21,82,35,23,1
"https://www.ted.com/talks/how_simple_ideas_lead_to_scientific_discoveries
",145,452,0,877096,174,13,35,545,124,655,182,1040,105,10,12,97,195,20,1
"https://www.ted.com/talks/howard_rheingold_on_collaboration
",60,1171,24,931001,33,30,32,182,73,308,93,363,45,46,10,102,244,30,10
"https://www.ted.com/talks/hugh_herr_the_new_bionics_that_let_us_run_climb_and_dance
",316,1140,27,7520736,1909,14,705,1597,35,775,1105,2836,789,11,10,121,129,12,1
"https://www.ted.com/talks/hyeonseo_lee_my_escape_from_north_korea
",902,735,41,9551344,355,53,1941,345,34,401,37,1208,507,20,17,133,123,39,10
"https://www.ted.com/talks/iain_hutchison_saving_faces
",38,954,24,620073,16,8,67,169,3,179,34,104,93,11,6,31,43,5,10
"https://www.ted.com/talks/iain_mcgilchrist_the_divided_brain
",233,708,0,648251,219,91,77,1053,165,802,434,469,273,29,11,49,454,39,10
"https://www.ted.com/talks/ian_goldin_navigating_our_global_future
",112,426,29,1072435,10,38,41,96,6,191,10,112,28,28,5,107,113,85,1
"https://www.ted.com/talks/ian_ritchie_the_day_i_turned_down_tim_berners_lee
",58,341,34,576592,3,5,20,51,159,165,3,36,11,8,11,67,2,26,1
"https://www.ted.com/talks/iqbal_quadir_says_mobiles_fight_poverty
",74,952,21,503517,6,11,55,61,1,153,112,164,18,16,3,32,66,8,11
"https://www.ted.com/talks/irwin_redlener_warns_of_nuclear_terrorism
",85,1518,21,657688,3,8,42,99,18,393,10,23,99,32,22,59,135,65,1
"https://www.ted.com/talks/isabel_behncke_evolution_s_gift_of_play_from_bonobo_apes_to_humans
",232,421,29,710619,145,20,44,199,279,253,41,203,22,34,51,157,84,117,10
"https://www.ted.com/talks/ivan_krastev_can_democracy_exist_without_trust
",170,844,29,640604,7,18,86,125,11,196,63,95,36,17,3,34,267,26,10
"https://www.ted.com/talks/ivan_oransky_are_we_over_medicalized
",76,624,22,641193,5,11,30,18,18,118,11,26,8,26,19,62,125,60,10
"https://www.ted.com/talks/iwan_baan_ingenious_homes_in_unexpected_places
",195,1018,28,1463086,219,4,43,559,16,279,178,305,131,13,5,36,32,13,10
"https://www.ted.com/talks/iyad_rahwan_what_moral_decisions_should_driverless_cars_make
",20,815,8,659384,5,2,4,35,10,64,19,15,3,1,2,1,14,2,1
"https://www.ted.com/talks/j_j_abrams_mystery_box
",227,1082,30,3519656,177,84,92,907,1512,453,406,1454,185,150,80,252,140,84,1
"https://www.ted.com/talks/jacek_utko_asks_can_design_save_the_newspaper
",109,364,31,1055886,93,5,60,126,14,164,104,534,56,15,26,90,169,34,10
"https://www.ted.com/talks/jack_choi_on_the_virtual_dissection_table
",82,396,31,975115,19,4,7,111,13,108,140,28,43,10,4,49,6,45,1
"https://www.ted.com/talks/jacqueline_novogratz_inspiring_a_life_of_immersion
",165,1068,27,861056,294,13,307,108,4,109,27,864,54,73,6,102,261,44,10
"https://www.ted.com/talks/jacqueline_novogratz_invests_in_ending_poverty
",58,773,26,705389,60,4,53,62,5,138,30,260,6,5,3,21,92,16,10
"https://www.ted.com/talks/jacqueline_novogratz_on_an_escape_from_poverty
",119,450,35,943565,242,3,183,81,12,133,10,638,22,10,3,71,167,16,10
"https://www.ted.com/talks/jaime_lerner_sings_of_the_city
",63,943,25,596961,85,24,82,167,140,189,123,438,39,17,4,53,186,9,10
"https://www.ted.com/talks/jamais_cascio_looks_ahead
",22,975,18,212202,3,7,6,30,2,67,19,67,7,30,8,36,37,18,11
"https://www.ted.com/talks/james_balog_time_lapse_proof_of_extreme_ice_loss
",288,1162,21,914170,84,10,66,251,1,356,43,133,366,41,18,30,457,83,1
"https://www.ted.com/talks/james_cameron_before_avatar_a_curious_boy
",197,1028,36,1890066,89,8,164,456,24,228,86,1033,56,70,48,138,158,32,1
"https://www.ted.com/talks/james_flynn_why_our_iq_levels_are_higher_than_our_grandparents
",313,1120,34,2991225,55,12,37,470,54,660,118,199,59,60,13,64,273,33,10
"https://www.ted.com/talks/james_green_3_moons_and_a_planet_that_could_have_alien_life
",49,639,27,1465749,56,4,17,342,19,383,39,123,123,7,9,31,74,3,1
"https://www.ted.com/talks/james_howard_kunstler_dissects_suburbia
",328,1184,21,1683456,52,29,446,342,1006,686,191,801,124,106,193,87,1678,113,10
"https://www.ted.com/talks/james_lyne_everyday_cybercrime_and_what_you_can_do_about_it
",133,1046,28,1397126,41,17,25,274,134,812,47,97,110,14,22,65,278,6,1
"https://www.ted.com/talks/james_nachtwey_fights_xdrtb
",33,352,27,421212,21,0,62,16,0,102,7,78,88,5,0,13,73,6,1
"https://www.ted.com/talks/james_nachtwey_s_searing_pictures_of_war
",107,1316,23,1262674,126,15,637,198,3,234,25,574,296,27,13,24,171,24,10
"https://www.ted.com/talks/james_randi
",1545,1039,36,2611707,44,27,328,389,1071,757,224,357,121,188,194,195,999,225,10
"https://www.ted.com/talks/james_surowiecki_on_the_turning_point_for_social_media
",27,1019,20,429084,4,2,13,65,2,138,17,48,5,21,1,54,72,10,11
"https://www.ted.com/talks/james_veitch_the_agony_of_trying_to_unsubscribe
",46,460,37,5711833,82,7,75,218,2210,79,566,369,67,12,5,57,56,14,1
"https://www.ted.com/talks/james_veitch_this_is_what_happens_when_you_reply_to_spam_email
",150,588,43,20475972,229,20,240,939,7731,401,1766,417,221,45,60,143,91,63,1
"https://www.ted.com/talks/james_watson_on_how_he_discovered_dna
",114,1211,28,1520908,101,34,39,298,306,360,106,230,54,54,47,66,29,184,11
"https://www.ted.com/talks/jamila_lyiscott_3_ways_to_speak_english
",278,269,31,3916554,699,160,437,488,504,337,444,862,126,91,304,219,234,229,10
"https://www.ted.com/talks/jan_chipchase_on_our_mobile_phones
",145,963,22,694378,16,128,19,249,26,454,111,211,29,190,21,154,49,166,11
"https://www.ted.com/talks/jane_fonda_life_s_third_act
",295,680,41,2370111,563,21,524,717,54,590,127,2355,147,83,53,191,695,97,10
"https://www.ted.com/talks/jane_goodall_on_what_separates_us_from_the_apes
",161,1645,31,1663001,441,28,289,432,36,387,35,944,107,70,27,63,285,30,10
"https://www.ted.com/talks/jane_mcgonigal_the_game_that_can_give_you_10_extra_years_of_life
",554,1170,30,6141140,651,14,709,1218,605,871,860,3210,356,57,76,119,1233,225,1
"https://www.ted.com/talks/janet_echelman
",2492,566,35,1832930,1132,2,160,584,16,65,532,1060,362,41,46,94,26,38,11
"https://www.ted.com/talks/janet_iwasa_how_animations_can_help_scientists_test_a_hypothesis
",51,306,31,837568,43,1,8,168,18,209,105,111,13,0,0,38,24,0,1
"https://www.ted.com/talks/janine_benyus_shares_nature_s_designs
",127,1399,24,1920434,241,11,74,704,14,448,387,874,338,33,27,38,234,18,1
"https://www.ted.com/talks/jared_diamond_how_societies_can_grow_old_better
",182,1091,31,923663,16,4,25,68,5,225,19,97,5,76,16,52,100,24,10
"https://www.ted.com/talks/jared_diamond_on_why_societies_collapse
",212,1101,29,1636425,28,32,79,299,17,729,83,231,54,164,40,143,503,104,11
"https://www.ted.com/talks/jason_fried_why_work_doesn_t_happen_at_work
",589,921,37,4908787,131,56,506,643,596,1254,631,1776,117,230,95,584,1520,496,11
"https://www.ted.com/talks/jason_pontin_can_technology_solve_our_big_problems
",266,603,29,1507409,28,30,48,53,4,171,18,162,8,26,15,106,140,75,1
"https://www.ted.com/talks/jay_silver_hack_a_banana_make_a_keyboard
",145,795,27,1319453,74,10,29,348,297,76,514,509,202,4,10,24,53,16,1
"https://www.ted.com/talks/jay_walker_s_library_of_human_imagination
",43,429,33,482996,56,10,6,159,29,128,51,107,52,5,13,71,29,17,11
"https://www.ted.com/talks/jd_schramm
",339,254,41,1621707,130,3,812,45,16,142,6,559,104,3,9,56,159,37,10
"https://www.ted.com/talks/jeff_bezos_on_the_next_web_innovation
",58,1031,22,754700,18,24,14,93,130,267,66,166,16,83,16,66,68,41,1
"https://www.ted.com/talks/jeff_han_demos_his_breakthrough_touchscreen
",242,527,27,4531020,277,19,34,919,104,461,1014,471,4643,55,23,188,77,32,1
"https://www.ted.com/talks/jeff_hancock_3_types_of_digital_lies
",107,1111,24,1198585,20,9,11,218,69,357,37,48,15,40,8,98,105,28,1
"https://www.ted.com/talks/jeff_hawkins_on_how_brain_science_will_change_computing
",230,1211,29,1371482,39,22,73,750,256,635,375,553,151,37,28,43,268,44,1
"https://www.ted.com/talks/jeff_speck_the_walkable_city
",124,1016,26,1041732,19,9,21,92,55,310,33,243,15,12,10,41,272,19,10
"https://www.ted.com/talks/jehane_noujaim_inspires_a_global_day_of_film
",55,1538,20,387877,70,7,96,41,5,33,20,201,20,16,1,26,42,14,10
"https://www.ted.com/talks/jenna_mccarthy_what_you_don_t_know_about_marriage
",353,677,38,4384497,107,68,45,153,1337,527,96,238,21,136,425,418,137,519,10
"https://www.ted.com/talks/jennifer_8_lee_looks_for_general_tso
",84,998,19,1285775,26,10,5,354,648,598,121,24,38,33,22,62,44,9,10
"https://www.ted.com/talks/jennifer_doudna_we_can_now_edit_our_dna_but_let_s_do_it_wisely
",217,953,29,1936760,103,15,78,453,5,583,148,155,183,18,12,52,145,15,1
"https://www.ted.com/talks/jennifer_golbeck_the_curly_fry_conundrum_why_social_media_likes_say_more_than_you_might_think
",138,595,31,2012614,49,19,72,340,46,1133,81,120,73,47,22,194,273,44,1
"https://www.ted.com/talks/jennifer_granick_how_the_us_government_spies_on_people_who_protest_including_you
",17,865,3,766721,7,5,63,10,3,112,1,18,17,9,11,10,36,18,1
"https://www.ted.com/talks/jennifer_healey_if_cars_could_talk_accidents_might_be_avoidable
",159,540,32,814568,5,3,8,39,30,110,59,44,11,18,27,65,90,90,1
"https://www.ted.com/talks/jennifer_kahn_gene_editing_can_now_change_an_entire_species_forever
",96,745,26,1498103,32,28,38,311,20,495,106,122,211,8,3,44,85,5,1
"https://www.ted.com/talks/jennifer_pahlka_coding_a_better_government
",216,731,35,827607,34,13,67,128,14,253,223,588,22,31,12,96,328,52,1
"https://www.ted.com/talks/jennifer_senior_for_parents_happiness_is_a_very_high_bar
",147,1091,29,1901605,214,29,179,192,104,297,62,610,15,135,50,245,276,97,10
"https://www.ted.com/talks/jeremy_heimans_what_new_power_looks_like
",40,908,23,1358570,32,34,23,146,21,274,60,206,13,35,20,146,120,60,1
"https://www.ted.com/talks/jeremy_howard_the_wonderful_and_terrifying_implications_of_computers_that_can_learn
",249,1185,26,2183690,61,17,11,652,14,748,144,191,365,27,9,60,163,26,1
"https://www.ted.com/talks/jeremy_kasdin_the_flower_shaped_starshade_that_might_help_us_detect_earth_like_planets
",182,398,28,1276015,45,2,10,356,8,333,235,259,94,8,6,61,37,14,1
"https://www.ted.com/talks/jesse_schell_when_games_invade_real_life
",368,1698,0,449161,18,33,47,327,372,346,187,179,151,74,97,105,154,103,1
"https://www.ted.com/talks/jessi_arrington_wearing_nothing_new
",188,324,39,1202928,311,11,172,101,311,44,151,518,16,17,84,140,128,91,10
"https://www.ted.com/talks/jill_heinerth_the_mysterious_world_of_underwater_caves
",25,409,36,1468644,138,0,67,271,16,222,13,93,60,17,12,50,18,11,1
"https://www.ted.com/talks/jimmy_nelson_gorgeous_portraits_of_the_world_s_vanishing_people
",63,1038,27,1339843,415,10,38,302,77,67,37,382,35,43,9,33,9,8,10
"https://www.ted.com/talks/jimmy_wales_on_the_birth_of_wikipedia
",84,1201,32,1106561,104,13,63,181,19,478,170,277,54,46,11,68,73,14,11
"https://www.ted.com/talks/jinha_lee_a_tool_that_lets_you_touch_pixels
",206,307,36,1772635,30,7,22,500,9,164,374,222,468,2,13,91,42,43,1
"https://www.ted.com/talks/joachim_de_posada_says_don_t_eat_the_marshmallow_yet
",591,358,45,2613400,47,8,21,494,902,467,238,322,55,22,28,135,265,32,10
"https://www.ted.com/talks/joan_halifax
",174,841,35,1451656,519,37,248,172,4,112,21,1076,53,80,58,100,202,72,10
"https://www.ted.com/talks/joann_kuchera_morin_tours_the_allosphere
",103,387,25,630784,255,69,11,267,4,90,193,128,192,32,45,78,17,161,1
"https://www.ted.com/talks/joe_derisi_hunts_the_next_killer_virus
",50,965,21,401015,4,20,5,155,14,143,185,42,109,9,1,24,36,7,1
"https://www.ted.com/talks/joe_desimone_what_if_3d_printing_was_25x_faster
",71,645,29,2498698,50,11,20,468,19,574,547,290,380,4,4,54,44,14,1
"https://www.ted.com/talks/joe_gebbia_how_airbnb_designs_for_trust
",77,951,29,2019969,112,3,100,374,115,321,135,665,22,13,18,42,144,17,11
"https://www.ted.com/talks/joe_landolina_this_gel_can_make_you_stop_bleeding_instantly
",108,301,35,1682547,35,2,26,586,8,411,808,192,443,4,2,50,68,38,1
"https://www.ted.com/talks/joe_sabia_the_technology_of_storytelling
",131,231,49,1091352,61,30,13,106,427,141,144,73,23,31,105,212,19,173,1
"https://www.ted.com/talks/joel_levine
",180,974,25,622046,21,3,44,318,17,265,133,222,107,14,14,27,145,23,1
